secao,descricao_secao,id_municipio,total_empresas_secao
L,"Administração pública, defesa e seguridade social",3137601,1
L,"Administração pública, defesa e seguridade social",3164001,1
L,"Administração pública, defesa e seguridade social",3132206,1
L,"Administração pública, defesa e seguridade social",3135100,1
L,"Administração pública, defesa e seguridade social",3108602,1
L,"Administração pública, defesa e seguridade social",3119401,1
L,"Administração pública, defesa e seguridade social",3171204,1
L,"Administração pública, defesa e seguridade social",3168408,1
L,"Administração pública, defesa e seguridade social",3119302,1
L,"Administração pública, defesa e seguridade social",3152204,1
L,"Administração pública, defesa e seguridade social",3161502,1
L,"Administração pública, defesa e seguridade social",3141900,1
L,"Administração pública, defesa e seguridade social",3127800,1
L,"Administração pública, defesa e seguridade social",3126604,1
L,"Administração pública, defesa e seguridade social",3104403,1
L,"Administração pública, defesa e seguridade social",3147907,1
L,"Administração pública, defesa e seguridade social",3159605,1
L,"Administração pública, defesa e seguridade social",3144359,1
L,"Administração pública, defesa e seguridade social",3162005,1
L,"Administração pública, defesa e seguridade social",3140100,1
L,"Administração pública, defesa e seguridade social",3150208,1
L,"Administração pública, defesa e seguridade social",3151602,1
L,"Administração pública, defesa e seguridade social",3133204,1
L,"Administração pública, defesa e seguridade social",3146305,1
L,"Administração pública, defesa e seguridade social",3135506,1
L,"Administração pública, defesa e seguridade social",3160009,1
L,"Administração pública, defesa e seguridade social",3167707,1
L,"Administração pública, defesa e seguridade social",3139805,1
L,"Administração pública, defesa e seguridade social",3141603,1
L,"Administração pública, defesa e seguridade social",3168606,1
L,"Administração pública, defesa e seguridade social",3168705,1
L,"Administração pública, defesa e seguridade social",3147600,1
L,"Administração pública, defesa e seguridade social",3125101,1
L,"Administração pública, defesa e seguridade social",3115102,1
L,"Administração pública, defesa e seguridade social",3139706,1
L,"Administração pública, defesa e seguridade social",3155603,1
L,"Administração pública, defesa e seguridade social",3165701,1
L,"Administração pública, defesa e seguridade social",3138708,1
L,"Administração pública, defesa e seguridade social",3161304,1
L,"Administração pública, defesa e seguridade social",3165107,1
L,"Administração pública, defesa e seguridade social",3159308,1
L,"Administração pública, defesa e seguridade social",3127008,1
L,"Administração pública, defesa e seguridade social",3157203,1
L,"Administração pública, defesa e seguridade social",3110608,1
L,"Administração pública, defesa e seguridade social",3132909,1
L,"Administração pública, defesa e seguridade social",3114402,1
L,"Administração pública, defesa e seguridade social",3127339,1
L,"Administração pública, defesa e seguridade social",3139102,1
L,"Administração pública, defesa e seguridade social",3131802,1
L,"Administração pública, defesa e seguridade social",3116407,1
L,"Administração pública, defesa e seguridade social",3163409,1
L,"Administração pública, defesa e seguridade social",3122009,1
L,"Administração pública, defesa e seguridade social",3130002,1
L,"Administração pública, defesa e seguridade social",3152006,1
L,"Administração pública, defesa e seguridade social",3110509,1
L,"Administração pública, defesa e seguridade social",3121605,1
L,"Administração pública, defesa e seguridade social",3110301,1
L,"Administração pública, defesa e seguridade social",3142106,1
L,"Administração pública, defesa e seguridade social",3144656,1
L,"Administração pública, defesa e seguridade social",3117801,1
L,"Administração pública, defesa e seguridade social",3144508,1
L,"Administração pública, defesa e seguridade social",3169307,1
L,"Administração pública, defesa e seguridade social",3165008,1
L,"Administração pública, defesa e seguridade social",3168002,1
L,"Administração pública, defesa e seguridade social",3127107,1
L,"Administração pública, defesa e seguridade social",3128600,1
L,"Administração pública, defesa e seguridade social",3104908,1
L,"Administração pública, defesa e seguridade social",3112901,1
L,"Administração pública, defesa e seguridade social",3101508,1
L,"Administração pública, defesa e seguridade social",3153103,1
L,"Administração pública, defesa e seguridade social",3151800,1
L,"Administração pública, defesa e seguridade social",3169059,1
L,"Administração pública, defesa e seguridade social",3130309,1
L,"Administração pública, defesa e seguridade social",3168507,1
L,"Administração pública, defesa e seguridade social",3139003,1
L,"Administração pública, defesa e seguridade social",3129806,1
L,"Administração pública, defesa e seguridade social",3122702,1
L,"Administração pública, defesa e seguridade social",3148301,1
L,"Administração pública, defesa e seguridade social",3151701,1
L,"Administração pública, defesa e seguridade social",3116159,1
L,"Administração pública, defesa e seguridade social",3162922,1
L,"Administração pública, defesa e seguridade social",3106903,1
L,"Administração pública, defesa e seguridade social",3136207,1
L,"Administração pública, defesa e seguridade social",3159209,1
L,"Administração pública, defesa e seguridade social",3158508,1
L,"Administração pública, defesa e seguridade social",3151008,1
L,"Administração pública, defesa e seguridade social",3143500,1
L,"Administração pública, defesa e seguridade social",3166600,1
L,"Administração pública, defesa e seguridade social",3150703,1
L,"Administração pública, defesa e seguridade social",3135308,1
L,"Administração pública, defesa e seguridade social",3146255,1
L,"Administração pública, defesa e seguridade social",3144409,1
L,"Administração pública, defesa e seguridade social",3171303,1
L,"Administração pública, defesa e seguridade social",3144805,1
L,"Administração pública, defesa e seguridade social",3169505,1
L,"Administração pública, defesa e seguridade social",3148905,1
L,"Administração pública, defesa e seguridade social",3162906,1
L,"Administração pública, defesa e seguridade social",3148202,1
L,"Administração pública, defesa e seguridade social",3147709,1
L,"Administração pública, defesa e seguridade social",3149309,1
L,"Administração pública, defesa e seguridade social",3134202,1
L,"Administração pública, defesa e seguridade social",3137205,1
L,"Administração pública, defesa e seguridade social",3140159,1
L,"Administração pública, defesa e seguridade social",3113305,1
L,"Administração pública, defesa e seguridade social",3154200,1
L,"Administração pública, defesa e seguridade social",3111804,1
L,"Administração pública, defesa e seguridade social",3114006,1
L,"Administração pública, defesa e seguridade social",3129103,1
L,"Administração pública, defesa e seguridade social",3116803,1
L,"Administração pública, defesa e seguridade social",3156809,1
L,"Administração pública, defesa e seguridade social",3108404,1
L,"Administração pública, defesa e seguridade social",3171402,1
L,"Administração pública, defesa e seguridade social",3158904,1
L,"Administração pública, defesa e seguridade social",3148509,1
L,"Administração pública, defesa e seguridade social",3133907,1
L,"Administração pública, defesa e seguridade social",3170503,1
L,"Administração pública, defesa e seguridade social",3108008,1
L,"Administração pública, defesa e seguridade social",3156205,1
L,"Administração pública, defesa e seguridade social",3106200,1
L,"Administração pública, defesa e seguridade social",3170578,1
L,"Administração pública, defesa e seguridade social",3139409,1
L,"Administração pública, defesa e seguridade social",3137403,1
L,"Administração pública, defesa e seguridade social",3105905,1
L,"Administração pública, defesa e seguridade social",3172004,1
L,"Administração pública, defesa e seguridade social",3102803,1
L,"Administração pública, defesa e seguridade social",3140803,1
L,"Administração pública, defesa e seguridade social",3102001,1
L,"Administração pública, defesa e seguridade social",3101904,1
L,"Administração pública, defesa e seguridade social",3143104,1
L,"Administração pública, defesa e seguridade social",3109907,1
L,"Administração pública, defesa e seguridade social",3110707,1
L,"Administração pública, defesa e seguridade social",3152709,1
L,"Administração pública, defesa e seguridade social",3117876,1
L,"Administração pública, defesa e seguridade social",3141207,1
L,"Administração pública, defesa e seguridade social",3155504,1
L,"Administração pública, defesa e seguridade social",3135407,1
L,"Administração pública, defesa e seguridade social",3136702,1
L,"Administração pública, defesa e seguridade social",3101607,1
L,"Administração pública, defesa e seguridade social",3120201,1
L,"Administração pública, defesa e seguridade social",3108701,1
L,"Administração pública, defesa e seguridade social",3142403,1
L,"Administração pública, defesa e seguridade social",3118700,1
L,"Administração pública, defesa e seguridade social",3168804,1
L,"Administração pública, defesa e seguridade social",3139250,1
L,"Administração pública, defesa e seguridade social",3167301,1
L,"Administração pública, defesa e seguridade social",3123601,1
L,"Administração pública, defesa e seguridade social",3163706,1
L,"Administração pública, defesa e seguridade social",3154705,1
L,"Administração pública, defesa e seguridade social",3155801,1
L,"Administração pública, defesa e seguridade social",3117900,1
L,"Administração pública, defesa e seguridade social",3162948,1
L,"Administração pública, defesa e seguridade social",3154309,1
L,"Administração pública, defesa e seguridade social",3130408,1
L,"Administração pública, defesa e seguridade social",3109501,1
L,"Administração pública, defesa e seguridade social",3162302,1
L,"Administração pública, defesa e seguridade social",3157336,1
L,"Administração pública, defesa e seguridade social",3133600,1
L,"Administração pública, defesa e seguridade social",3166907,1
L,"Administração pública, defesa e seguridade social",3134608,1
L,"Administração pública, defesa e seguridade social",3146107,1
L,"Administração pública, defesa e seguridade social",3104700,1
L,"Administração pública, defesa e seguridade social",3101706,1
L,"Administração pública, defesa e seguridade social",3153509,1
L,"Administração pública, defesa e seguridade social",3157906,1
L,"Administração pública, defesa e seguridade social",3131505,1
L,"Administração pública, defesa e seguridade social",3169406,1
L,"Administração pública, defesa e seguridade social",3144102,1
L,"Administração pública, defesa e seguridade social",3119955,1
L,"Administração pública, defesa e seguridade social",3168309,1
L,"Administração pública, defesa e seguridade social",3136603,1
L,"Administração pública, defesa e seguridade social",3119104,1
L,"Administração pública, defesa e seguridade social",3118809,1
L,"Administração pública, defesa e seguridade social",3133402,1
L,"Administração pública, defesa e seguridade social",3149606,1
L,"Administração pública, defesa e seguridade social",3140530,1
L,"Administração pública, defesa e seguridade social",3132701,1
L,"Administração pública, defesa e seguridade social",3159001,1
L,"Administração pública, defesa e seguridade social",3160702,1
L,"Administração pública, defesa e seguridade social",3149804,1
L,"Administração pública, defesa e seguridade social",3151404,1
L,"Administração pública, defesa e seguridade social",3151503,1
L,"Administração pública, defesa e seguridade social",3162807,1
L,"Administração pública, defesa e seguridade social",3136504,1
L,"Administração pública, defesa e seguridade social",3105509,1
L,"Administração pública, defesa e seguridade social",3160405,1
L,"Administração pública, defesa e seguridade social",3161106,1
L,"Administração pública, defesa e seguridade social",3167103,1
L,"Administração pública, defesa e seguridade social",3123205,1
L,"Administração pública, defesa e seguridade social",3135704,1
L,"Administração pública, defesa e seguridade social",3107505,1
L,"Administração pública, defesa e seguridade social",3164308,1
L,"Administração pública, defesa e seguridade social",3164209,1
L,"Administração pública, defesa e seguridade social",3154408,1
L,"Administração pública, defesa e seguridade social",3114600,1
L,"Administração pública, defesa e seguridade social",3131307,1
L,"Administração pública, defesa e seguridade social",3112406,1
L,"Administração pública, defesa e seguridade social",3140001,1
L,"Administração pública, defesa e seguridade social",3141108,1
L,"Administração pública, defesa e seguridade social",3102050,1
L,"Administração pública, defesa e seguridade social",3133501,1
L,"Administração pública, defesa e seguridade social",3139904,1
L,"Administração pública, defesa e seguridade social",3129202,1
L,"Administração pública, defesa e seguridade social",3122900,1
L,"Administração pública, defesa e seguridade social",3155900,1
L,"Administração pública, defesa e seguridade social",3132404,1
L,"Administração pública, defesa e seguridade social",3107307,1
L,"Administração pública, defesa e seguridade social",3156908,1
L,"Administração pública, defesa e seguridade social",3111101,1
L,"Administração pública, defesa e seguridade social",3128105,1
L,"Administração pública, defesa e seguridade social",3130903,1
L,"Administração pública, defesa e seguridade social",3144300,1
L,"Administração pública, defesa e seguridade social",3130200,1
L,"Administração pública, defesa e seguridade social",3132503,1
L,"Administração pública, defesa e seguridade social",3143401,1
L,"Administração pública, defesa e seguridade social",3146404,1
L,"Administração pública, defesa e seguridade social",3103751,1
L,"Administração pública, defesa e seguridade social",3134301,1
L,"Administração pública, defesa e seguridade social",3171709,1
L,"Administração pública, defesa e seguridade social",3124302,1
L,"Administração pública, defesa e seguridade social",3124104,1
L,"Administração pública, defesa e seguridade social",3147808,1
L,"Administração pública, defesa e seguridade social",3154002,1
L,"Administração pública, defesa e seguridade social",3162203,1
L,"Administração pública, defesa e seguridade social",3107406,1
L,"Administração pública, defesa e seguridade social",3134806,1
L,"Administração pública, defesa e seguridade social",3143005,1
L,"Administração pública, defesa e seguridade social",3156106,1
L,"Administração pública, defesa e seguridade social",3120409,1
L,"Administração pública, defesa e seguridade social",3111002,1
L,"Administração pública, defesa e seguridade social",3164407,1
L,"Administração pública, defesa e seguridade social",3133808,1
L,"Administração pública, defesa e seguridade social",3137809,1
L,"Administração pública, defesa e seguridade social",3104304,1
L,"Administração pública, defesa e seguridade social",3139300,1
L,"Administração pública, defesa e seguridade social",3154457,1
L,"Administração pública, defesa e seguridade social",3142601,1
L,"Administração pública, defesa e seguridade social",3100104,1
L,"Administração pública, defesa e seguridade social",3127909,1
L,"Administração pública, defesa e seguridade social",3106101,1
L,"Administração pública, defesa e seguridade social",3158953,1
L,"Administração pública, defesa e seguridade social",3123858,1
L,"Administração pública, defesa e seguridade social",3111309,1
L,"Administração pública, defesa e seguridade social",3131703,1
L,"Administração pública, defesa e seguridade social",3135803,1
L,"Administração pública, defesa e seguridade social",3122405,1
L,"Administração pública, defesa e seguridade social",3147204,1
L,"Administração pública, defesa e seguridade social",3153400,1
L,"Administração pública, defesa e seguridade social",3104205,1
L,"Administração pública, defesa e seguridade social",3138401,1
L,"Administração pública, defesa e seguridade social",3123908,1
L,"Administração pública, defesa e seguridade social",3117504,1
L,"Administração pública, defesa e seguridade social",3164100,1
L,"Administração pública, defesa e seguridade social",3121308,1
L,"Administração pública, defesa e seguridade social",3120904,1
L,"Administração pública, defesa e seguridade social",3155306,1
L,"Administração pública, defesa e seguridade social",3157500,1
L,"Administração pública, defesa e seguridade social",3162955,1
L,"Administração pública, defesa e seguridade social",3136900,1
L,"Administração pública, defesa e seguridade social",3129905,1
L,"Administração pública, defesa e seguridade social",3152808,1
L,"Administração pública, defesa e seguridade social",3108107,1
L,"Administração pública, defesa e seguridade social",3125705,1
L,"Administração pública, defesa e seguridade social",3161007,1
L,"Administração pública, defesa e seguridade social",3161908,1
L,"Administração pública, defesa e seguridade social",3151305,1
L,"Administração pública, defesa e seguridade social",3169356,1
L,"Administração pública, defesa e seguridade social",3166808,1
L,"Administração pública, defesa e seguridade social",3167004,1
L,"Administração pública, defesa e seguridade social",3131000,1
L,"Administração pública, defesa e seguridade social",3124708,1
L,"Administração pública, defesa e seguridade social",3134707,1
L,"Administração pública, defesa e seguridade social",3117603,1
L,"Administração pública, defesa e seguridade social",3143906,1
L,"Administração pública, defesa e seguridade social",3152501,1
L,"Administração pública, defesa e seguridade social",3104601,1
L,"Administração pública, defesa e seguridade social",3157005,1
L,"Administração pública, defesa e seguridade social",3138906,1
L,"Administração pública, defesa e seguridade social",3102308,1
L,"Administração pública, defesa e seguridade social",3128303,1
L,"Administração pública, defesa e seguridade social",3100906,1
L,"Administração pública, defesa e seguridade social",3158300,1
L,"Administração pública, defesa e seguridade social",3141801,1
L,"Administração pública, defesa e seguridade social",3137502,1
L,"Administração pública, defesa e seguridade social",3163904,1
L,"Administração pública, defesa e seguridade social",3134905,1
L,"Administração pública, defesa e seguridade social",3129301,1
L,"Administração pública, defesa e seguridade social",3129400,1
L,"Administração pública, defesa e seguridade social",3116605,1
L,"Administração pública, defesa e seguridade social",3143807,1
L,"Administração pública, defesa e seguridade social",3161403,1
L,"Administração pública, defesa e seguridade social",3151206,1
L,"Administração pública, defesa e seguridade social",3126109,1
L,"Administração pública, defesa e seguridade social",3170701,1
L,"Administração pública, defesa e seguridade social",3154903,1
L,"Administração pública, defesa e seguridade social",3137536,1
L,"Administração pública, defesa e seguridade social",3109006,1
L,"Administração pública, defesa e seguridade social",3103306,1
L,"Administração pública, defesa e seguridade social",3112653,1
L,"Administração pública, defesa e seguridade social",3115508,1
L,"Administração pública, defesa e seguridade social",3111200,1
L,"Administração pública, defesa e seguridade social",3165537,1
L,"Administração pública, defesa e seguridade social",3147402,1
L,"Administração pública, defesa e seguridade social",3152105,1
L,"Administração pública, defesa e seguridade social",3114204,1
L,"Administração pública, defesa e seguridade social",3128907,1
L,"Administração pública, defesa e seguridade social",3157252,1
L,"Administração pública, defesa e seguridade social",3140506,1
L,"Administração pública, defesa e seguridade social",3107901,1
L,"Administração pública, defesa e seguridade social",3113008,1
L,"Administração pública, defesa e seguridade social",3171105,1
L,"Administração pública, defesa e seguridade social",3109709,1
L,"Administração pública, defesa e seguridade social",3147105,1
L,"Administração pública, defesa e seguridade social",3118601,1
L,"Administração pública, defesa e seguridade social",3109105,1
L,"Administração pública, defesa e seguridade social",3102209,1
L,"Administração pública, defesa e seguridade social",3133105,1
L,"Administração pública, defesa e seguridade social",3157807,1
L,"Administração pública, defesa e seguridade social",3136652,1
L,"Administração pública, defesa e seguridade social",3150802,1
L,"Administração pública, defesa e seguridade social",3118908,1
L,"Administração pública, defesa e seguridade social",3126901,1
L,"Administração pública, defesa e seguridade social",3131604,1
L,"Administração pública, defesa e seguridade social",3158003,1
L,"Administração pública, defesa e seguridade social",3135357,1
L,"Administração pública, defesa e seguridade social",3170107,1
L,"Administração pública, defesa e seguridade social",3104007,1
L,"Administração pública, defesa e seguridade social",3148103,1
L,"Administração pública, defesa e seguridade social",3137700,1
L,"Administração pública, defesa e seguridade social",3113404,1
L,"Administração pública, defesa e seguridade social",3170404,1
L,"Administração pública, defesa e seguridade social",3106309,1
L,"Administração pública, defesa e seguridade social",3111606,1
L,"Administração pública, defesa e seguridade social",3100302,1
L,"Administração pública, defesa e seguridade social",3121209,1
L,"Administração pública, defesa e seguridade social",3122207,1
L,"Administração pública, defesa e seguridade social",3130507,1
L,"Administração pública, defesa e seguridade social",3172103,1
L,"Administração pública, defesa e seguridade social",3150505,1
L,"Administração pública, defesa e seguridade social",3109451,1
L,"Administração pública, defesa e seguridade social",3128006,1
L,"Administração pública, defesa e seguridade social",3144706,1
L,"Administração pública, defesa e seguridade social",3130101,1
L,"Administração pública, defesa e seguridade social",3142809,1
L,"Administração pública, defesa e seguridade social",3115409,1
L,"Administração pública, defesa e seguridade social",3135050,1
L,"Administração pública, defesa e seguridade social",3127602,1
L,"Administração pública, defesa e seguridade social",3149200,1
L,"Administração pública, defesa e seguridade social",3170008,1
L,"Administração pública, defesa e seguridade social",3103504,1
L,"Administração pública, defesa e seguridade social",3117207,1
L,"Administração pública, defesa e seguridade social",3146909,1
L,"Administração pública, defesa e seguridade social",3133006,1
L,"Administração pública, defesa e seguridade social",3135605,1
L,"Administração pública, defesa e seguridade social",3110905,1
L,"Administração pública, defesa e seguridade social",3138807,1
L,"Administração pública, defesa e seguridade social",3170057,1
L,"Administração pública, defesa e seguridade social",3153608,1
L,"Administração pública, defesa e seguridade social",3124203,1
L,"Administração pública, defesa e seguridade social",3114501,1
L,"Administração pública, defesa e seguridade social",3117108,1
L,"Administração pública, defesa e seguridade social",3145901,1
L,"Administração pública, defesa e seguridade social",3138351,1
L,"Administração pública, defesa e seguridade social",3157708,1
L,"Administração pública, defesa e seguridade social",3135001,1
L,"Administração pública, defesa e seguridade social",3149408,1
L,"Administração pública, defesa e seguridade social",3135209,1
L,"Administração pública, defesa e seguridade social",3114105,1
L,"Administração pública, defesa e seguridade social",3158201,1
L,"Administração pública, defesa e seguridade social",3108552,1
L,"Administração pública, defesa e seguridade social",3142700,1
L,"Administração pública, defesa e seguridade social",3123809,1
L,"Administração pública, defesa e seguridade social",3106705,1
L,"Administração pública, defesa e seguridade social",3169604,1
L,"Administração pública, defesa e seguridade social",3122306,1
L,"Administração pública, defesa e seguridade social",3145604,1
L,"Administração pública, defesa e seguridade social",3112802,1
L,"Administração pública, defesa e seguridade social",3114550,1
L,"Administração pública, defesa e seguridade social",3112505,1
L,"Administração pública, defesa e seguridade social",3170750,1
L,"Administração pública, defesa e seguridade social",3127701,1
L,"Administração pública, defesa e seguridade social",3169901,1
L,"Administração pública, defesa e seguridade social",3107109,1
L,"Administração pública, defesa e seguridade social",3118304,1
L,"Administração pública, defesa e seguridade social",3101631,1
L,"Administração pública, defesa e seguridade social",3120607,1
L,"Administração pública, defesa e seguridade social",3106408,1
L,"Administração pública, defesa e seguridade social",3127206,1
L,"Administração pública, defesa e seguridade social",3121100,1
L,"Administração pública, defesa e seguridade social",3145109,1
L,"Administração pública, defesa e seguridade social",3166006,1
L,"Administração pública, defesa e seguridade social",3142007,1
L,"Administração pública, defesa e seguridade social",3143203,1
L,"Administração pública, defesa e seguridade social",3105400,1
L,"Administração pública, defesa e seguridade social",3105608,1
L,"Administração pública, defesa e seguridade social",3136009,1
L,"Administração pública, defesa e seguridade social",3149903,1
L,"Administração pública, defesa e seguridade social",3150539,1
L,"Administração pública, defesa e seguridade social",3102605,1
L,"Administração pública, defesa e seguridade social",3138609,1
L,"Administração pública, defesa e seguridade social",3118403,1
L,"Administração pública, defesa e seguridade social",3153806,1
L,"Administração pública, defesa e seguridade social",3110004,1
L,"Administração pública, defesa e seguridade social",3109253,1
L,"Administração pública, defesa e seguridade social",3171154,1
L,"Administração pública, defesa e seguridade social",3157302,1
L,"Administração pública, defesa e seguridade social",3148004,1
L,"Administração pública, defesa e seguridade social",3128709,1
L,"Administração pública, defesa e seguridade social",3162500,1
L,"Administração pública, defesa e seguridade social",3149101,1
L,"Administração pública, defesa e seguridade social",3163201,1
L,"Administração pública, defesa e seguridade social",3146008,1
L,"Administração pública, defesa e seguridade social",3128402,1
L,"Administração pública, defesa e seguridade social",3103603,1
L,"Administração pública, defesa e seguridade social",3102100,1
L,"Administração pública, defesa e seguridade social",3112208,1
L,"Administração pública, defesa e seguridade social",3108206,1
L,"Administração pública, defesa e seguridade social",3108909,1
L,"Administração pública, defesa e seguridade social",3105707,1
L,"Administração pública, defesa e seguridade social",3170206,1
L,"Administração pública, defesa e seguridade social",3147303,1
L,"Administração pública, defesa e seguridade social",3144607,1
L,"Administração pública, defesa e seguridade social",3143609,1
L,"Administração pública, defesa e seguridade social",3140704,1
L,"Administração pública, defesa e seguridade social",3144003,1
L,"Administração pública, defesa e seguridade social",3149705,1
L,"Administração pública, defesa e seguridade social",3101003,1
L,"Administração pública, defesa e seguridade social",3139607,1
L,"Administração pública, defesa e seguridade social",3115359,1
L,"Administração pública, defesa e seguridade social",3111507,1
L,"Administração pública, defesa e seguridade social",3118007,1
L,"Administração pública, defesa e seguridade social",3166204,1
L,"Administração pública, defesa e seguridade social",3144375,1
L,"Administração pública, defesa e seguridade social",3165578,1
L,"Administração pública, defesa e seguridade social",3162401,1
L,"Administração pública, defesa e seguridade social",3101102,1
L,"Administração pública, defesa e seguridade social",3128204,1
L,"Administração pública, defesa e seguridade social",3131901,1
L,"Administração pública, defesa e seguridade social",3115300,1
L,"Administração pública, defesa e seguridade social",3104502,1
L,"Administração pública, defesa e seguridade social",3100203,1
L,"Administração pública, defesa e seguridade social",3159902,1
L,"Administração pública, defesa e seguridade social",3162575,1
L,"Administração pública, defesa e seguridade social",3162559,1
L,"Administração pública, defesa e seguridade social",3135902,1
L,"Administração pública, defesa e seguridade social",3164704,1
L,"Administração pública, defesa e seguridade social",3162104,1
L,"Administração pública, defesa e seguridade social",3108305,1
L,"Administração pública, defesa e seguridade social",3153905,1
L,"Administração pública, defesa e seguridade social",3157104,1
L,"Administração pública, defesa e seguridade social",3148608,1
L,"Administração pública, defesa e seguridade social",3124005,1
L,"Administração pública, defesa e seguridade social",3126000,1
L,"Administração pública, defesa e seguridade social",3171006,1
L,"Administração pública, defesa e seguridade social",3141405,1
L,"Administração pública, defesa e seguridade social",3116506,1
L,"Administração pública, defesa e seguridade social",3140209,1
L,"Administração pública, defesa e seguridade social",3160306,1
L,"Administração pública, defesa e seguridade social",3109402,1
E,"Produção e distribuição de eletricidade, gás e água",3170909,1
E,"Produção e distribuição de eletricidade, gás e água",3112604,1
E,"Produção e distribuição de eletricidade, gás e água",3154002,1
E,"Produção e distribuição de eletricidade, gás e água",3108305,1
E,"Produção e distribuição de eletricidade, gás e água",3133501,1
E,"Produção e distribuição de eletricidade, gás e água",3134509,1
E,"Produção e distribuição de eletricidade, gás e água",3123502,1
E,"Produção e distribuição de eletricidade, gás e água",3139250,1
E,"Produção e distribuição de eletricidade, gás e água",3168051,1
E,"Produção e distribuição de eletricidade, gás e água",3129806,1
E,"Produção e distribuição de eletricidade, gás e água",3154903,1
E,"Produção e distribuição de eletricidade, gás e água",3128006,1
E,"Produção e distribuição de eletricidade, gás e água",3134400,1
E,"Produção e distribuição de eletricidade, gás e água",3156700,1
E,"Produção e distribuição de eletricidade, gás e água",3168903,1
E,"Produção e distribuição de eletricidade, gás e água",3115706,1
E,"Produção e distribuição de eletricidade, gás e água",3111804,1
E,"Produção e distribuição de eletricidade, gás e água",3118403,1
E,"Produção e distribuição de eletricidade, gás e água",3151602,1
E,"Produção e distribuição de eletricidade, gás e água",3101631,1
E,"Produção e distribuição de eletricidade, gás e água",3158409,1
E,"Produção e distribuição de eletricidade, gás e água",3165560,1
E,"Produção e distribuição de eletricidade, gás e água",3137403,1
E,"Produção e distribuição de eletricidade, gás e água",3128204,1
E,"Produção e distribuição de eletricidade, gás e água",3140605,1
E,"Produção e distribuição de eletricidade, gás e água",3122454,1
E,"Produção e distribuição de eletricidade, gás e água",3106804,1
E,"Produção e distribuição de eletricidade, gás e água",3131901,1
E,"Produção e distribuição de eletricidade, gás e água",3127305,1
E,"Produção e distribuição de eletricidade, gás e água",3135506,1
E,"Produção e distribuição de eletricidade, gás e água",3110509,1
E,"Produção e distribuição de eletricidade, gás e água",3169604,1
E,"Produção e distribuição de eletricidade, gás e água",3119906,1
E,"Produção e distribuição de eletricidade, gás e água",3155504,1
E,"Produção e distribuição de eletricidade, gás e água",3145000,1
E,"Produção e distribuição de eletricidade, gás e água",3128402,1
E,"Produção e distribuição de eletricidade, gás e água",3117801,1
E,"Produção e distribuição de eletricidade, gás e água",3123007,1
E,"Produção e distribuição de eletricidade, gás e água",3157401,1
E,"Produção e distribuição de eletricidade, gás e água",3118106,1
E,"Produção e distribuição de eletricidade, gás e água",3161304,1
E,"Produção e distribuição de eletricidade, gás e água",3169406,1
E,"Produção e distribuição de eletricidade, gás e água",3111200,1
E,"Produção e distribuição de eletricidade, gás e água",3145901,1
E,"Produção e distribuição de eletricidade, gás e água",3136207,1
E,"Produção e distribuição de eletricidade, gás e água",3162005,1
E,"Produção e distribuição de eletricidade, gás e água",3129608,1
E,"Produção e distribuição de eletricidade, gás e água",3114303,1
E,"Produção e distribuição de eletricidade, gás e água",3110301,1
E,"Produção e distribuição de eletricidade, gás e água",3140530,1
E,"Produção e distribuição de eletricidade, gás e água",3146909,1
E,"Produção e distribuição de eletricidade, gás e água",3118205,1
E,"Produção e distribuição de eletricidade, gás e água",3170503,1
E,"Produção e distribuição de eletricidade, gás e água",3136405,1
E,"Produção e distribuição de eletricidade, gás e água",3170438,1
E,"Produção e distribuição de eletricidade, gás e água",3134301,1
E,"Produção e distribuição de eletricidade, gás e água",3121407,1
E,"Produção e distribuição de eletricidade, gás e água",3169059,1
E,"Produção e distribuição de eletricidade, gás e água",3138005,1
E,"Produção e distribuição de eletricidade, gás e água",3170602,1
E,"Produção e distribuição de eletricidade, gás e água",3119708,1
E,"Produção e distribuição de eletricidade, gás e água",3151503,1
E,"Produção e distribuição de eletricidade, gás e água",3101607,1
E,"Produção e distribuição de eletricidade, gás e água",3109907,1
E,"Produção e distribuição de eletricidade, gás e água",3152303,1
E,"Produção e distribuição de eletricidade, gás e água",3140159,1
E,"Produção e distribuição de eletricidade, gás e água",3127370,1
E,"Produção e distribuição de eletricidade, gás e água",3125507,1
E,"Produção e distribuição de eletricidade, gás e água",3147956,1
E,"Produção e distribuição de eletricidade, gás e água",3165008,1
E,"Produção e distribuição de eletricidade, gás e água",3129707,1
E,"Produção e distribuição de eletricidade, gás e água",3132602,1
E,"Produção e distribuição de eletricidade, gás e água",3140407,1
E,"Produção e distribuição de eletricidade, gás e água",3122306,1
E,"Produção e distribuição de eletricidade, gás e água",3167806,1
E,"Produção e distribuição de eletricidade, gás e água",3154606,1
E,"Produção e distribuição de eletricidade, gás e água",3124104,1
E,"Produção e distribuição de eletricidade, gás e água",3125002,1
E,"Produção e distribuição de eletricidade, gás e água",3143203,1
E,"Produção e distribuição de eletricidade, gás e água",3138401,1
E,"Produção e distribuição de eletricidade, gás e água",3162906,1
E,"Produção e distribuição de eletricidade, gás e água",3124708,1
E,"Produção e distribuição de eletricidade, gás e água",3143153,1
E,"Produção e distribuição de eletricidade, gás e água",3129509,1
E,"Produção e distribuição de eletricidade, gás e água",3163201,1
E,"Produção e distribuição de eletricidade, gás e água",3143609,1
E,"Produção e distribuição de eletricidade, gás e água",3161809,1
